player_id,season,team,category,subcategory,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
1682,2019,삼성,base,empty_base,24.0,31,28.0,10.0,2.0,2.0,2.0,3.0,8.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.357,1.026,0.445,-0.0775,9.7,25.8,0.38,0.25,14.0,7.46,11.18,6.74,1.81,0.03,2.76
1682,2019,삼성,base,first,13.0,10,10.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.3,0.9,0.379,-0.0775,0.0,20.0,0.0,0.3,10.0,1.8,6.94,1.58,1.81,0.01,0.3
1682,2019,삼성,base,first_second,8.0,4,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.181,-0.0775,25.0,25.0,1.0,0.0,-,0.07,0.59,-0.09,1.81,0.0,-0.6
1682,2019,삼성,base,first_third,6.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0775,0.0,0.0,-,0.0,-,0.0,0.0,-0.19,-,0.0,-0.32
1682,2019,삼성,base,full_base,8.0,3,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.241,-0.0775,33.3,0.0,-,0.0,-,0.09,1.17,0.1,1.81,0.0,-0.29
1682,2019,삼성,base,on_base,17.0,29,25.0,3.0,1.0,2.0,4.0,3.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.143,0.12,0.481,0.233,-0.0775,10.3,34.5,0.3,0.12,25.0,1.7,2.09,0.71,3.06,0.02,-3.01
1682,2019,삼성,base,scoring_position,15.0,19,15.0,0.0,0.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.155,-0.0775,15.8,42.1,0.38,0.0,-,0.22,0.39,-0.87,4.31,0.01,-3.31
1682,2019,삼성,base,second,6.0,5,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0775,0.0,60.0,0.0,0.0,-,0.0,0.0,-0.93,-,0.0,-1.58
1682,2019,삼성,base,second_third,5.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1952307692307692,0.0,0.5,0.389,-0.0775,0.0,50.0,0.0,0.0,-,0.13,3.51,0.33,-,0.0,0.08
1682,2019,삼성,base,third,3.0,4,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1952307692307692,0.0,0.25,0.181,-0.0775,25.0,75.0,0.33,0.0,-,0.07,0.59,-0.09,-,0.0,-0.6
1682,2019,삼성,hitside,left,25.0,60,53.0,13.0,3.0,3.0,6.0,6.0,18.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.313,0.245,0.767,0.342,-0.0775,10.0,30.0,0.33,0.189,17.67,8.27,5.58,7.45,1.81,0.05,-0.26
1682,2019,삼성,hitside,right,10.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2365,0.167,0.55125,0.2575,-0.0775,-,-,-,-,-,3.0124999999999997,-,2.2675,-,0.0,-
1682,2019,삼성,homeaway,away,15.0,34,31.0,11.0,1.0,2.0,1.0,3.0,8.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.355,0.896,0.402,-0.0775,8.8,23.5,0.38,0.129,31.0,6.5,8.77,6.07,2.2,0.03,1.7
1682,2019,삼성,homeaway,home,13.0,26,22.0,2.0,2.0,2.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.091,0.595,0.264,-0.0775,11.5,38.5,0.3,0.273,11.0,2.09,2.82,1.38,1.81,0.01,-1.96
