player_id,season,team,category,subcategory,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
1754,2020,삼성,base,empty_base,104.0,157,139.0,33.0,1.0,1.0,1.0,16.0,19.0,0.0,29.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.269,0.237,0.613,0.293,1.698,10.2,12.1,0.84,0.051,139.0,14.51,3.7,12.47,2.65,0.13,-7.71
1754,2020,삼성,base,first,85.0,58,54.0,14.0,0.0,2.0,0.0,3.0,12.0,19.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.333,0.259,0.576,0.27,1.698,5.2,20.7,0.25,0.019,-,5.87,3.52,3.39,7.05,1.36,-4.06
1754,2020,삼성,base,first_second,44.0,21,16.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.111,0.08,1.698,9.5,19.0,0.5,0.0,-,0.1,0.13,-2.39,13.48,0.01,-5.09
1754,2020,삼성,base,first_third,34.0,12,9.0,1.0,0.0,6.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.167,0.111,0.293,0.149,1.698,8.3,33.3,0.25,0.0,-,0.56,1.5,-0.61,20.18,0.34,-2.15
1754,2020,삼성,base,full_base,19.0,7,7.0,2.0,0.0,7.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.286,0.572,0.263,1.698,0.0,28.6,0.0,0.0,-,0.57,3.09,0.36,19.31,0.01,-0.54
1754,2020,삼성,base,on_base,114.0,130,115.0,26.0,0.0,46.0,12.0,8.0,25.0,21.0,23.0,3.0,0.0,0.0,0.0,2.0,7.0,1.0,4.0,0.283,0.226,0.524,0.246,1.698,6.2,19.2,0.32,0.026,-,10.18,2.72,4.76,11.99,1.73,-11.94
1754,2020,삼성,base,scoring_position,91.0,72,61.0,12.0,0.0,44.0,12.0,5.0,13.0,2.0,10.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.24,0.197,0.48,0.226,1.698,6.9,18.1,0.38,0.033,-,4.32,2.08,1.32,15.47,0.38,-7.94
1754,2020,삼성,base,second,52.0,27,26.0,7.0,0.0,12.0,3.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.269,0.604,0.278,1.698,3.7,11.1,0.33,0.039,-,2.45,3.48,1.78,9.31,0.02,-1.69
1754,2020,삼성,base,second_third,13.0,3,2.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.667,1.0,2.167,0.729,1.698,0.0,0.0,-,0.5,-,2.35,63.36,1.43,19.31,0.0,1.04
1754,2020,삼성,base,third,16.0,2,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.362,1.698,50.0,0.0,-,0.0,-,0.13,3.51,0.28,31.81,0.0,0.03
1754,2020,삼성,hitside,left,112.0,287,254.0,59.0,1.0,22.0,13.0,24.0,44.0,6.0,52.0,5.0,1.0,0.0,2.0,2.0,7.0,1.0,2.0,0.275,0.232,0.573,0.272,1.698,8.4,15.3,0.54,0.04,254.0,23.58,3.11,17.35,5.01,0.29,-19.53
1754,2020,삼성,hitside,right,74.0,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.317,0.27880000000000005,0.6856,0.324,1.698,-,-,-,-,-,46.556,-,44.048,-,1.87,-
1754,2020,삼성,homeaway,away,67.0,131,119.0,30.0,1.0,22.0,6.0,10.0,18.0,11.0,26.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.29,0.252,0.626,0.293,1.698,7.6,13.7,0.56,0.059,119.0,13.72,4.03,10.43,8.04,1.47,-6.4
1754,2020,삼성,homeaway,home,68.0,156,135.0,29.0,0.0,25.0,7.0,14.0,26.0,10.0,26.0,3.0,0.0,0.0,1.0,2.0,6.0,0.0,3.0,0.261,0.215,0.526,0.254,1.698,9.0,16.7,0.54,0.022,-,11.62,2.73,6.87,7.29,0.39,-13.17
1754,2020,삼성,month,10-10,23.0,40,36.0,4.0,0.0,6.0,1.0,4.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.143,0.111,0.311,0.164,1.698,10.0,20.0,0.5,0.0,-,1.06,0.87,-1.5,7.6,-0.11,-6.64
1754,2020,삼성,month,5-5,21.0,33,29.0,7.0,0.0,7.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.259,0.241,0.543,0.25,1.698,3.0,6.1,0.5,0.035,-,2.51,2.71,1.34,7.55,0.19,-2.9
1754,2020,삼성,month,6-6,22.0,41,37.0,11.0,0.0,6.0,5.0,2.0,4.0,3.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.324,0.297,0.676,0.309,1.698,4.9,9.8,0.5,0.054,-,4.32,3.89,3.84,8.06,0.07,-1.43
