player_id,season,team,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
1754,2020,삼성,68.0,156,135.0,29.0,0.0,25.0,7.0,14.0,26.0,10.0,26.0,3.0,0.0,0.0,1.0,2.0,6.0,0.0,3.0,0.261,0.215,,,0.526,0.254,-,9.0,16.7,0.54,0.022,-,11.62,2.73,6.87,7.29,0.39,-13.17
