player_id,season,team,games,plate_appearances,at_bats,hits,home_runs,runs,rbis,walks,strikeouts,stolen_bases,singles,doubles,triples,intentional_walks,hit_by_pitch,sacrifice_flies,sacrifice_bunts,gidp,caught_stealing,babip,avg,obp,slg,ops,woba,war,bb_pct,k_pct,bb_k_ratio,iso,ab_hr_ratio,rc,rc27,wrc,spd,wsb,wraa
86,2024,삼성,54.0,128,111.0,25.0,5.0,9.0,14.0,14.0,42.0,0.0,15.0,5.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.303,0.225,,,0.718,0.319,-,10.9,32.8,0.33,0.18,22.2,14.44,4.28,13.19,0.55,0.09,-3.26
