선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
478,메인기록,2024,삼성,117,311,281,85,9,43,34,22,50,4,0.341,0.302,0.358,0.434,0.792,0.351,0.95,,,,,,,,,,,,,,,,,,,,
478,메인기록,2018,삼성,141,586,513,154,11,77,71,54,70,22,0.328,0.300,0.375,0.423,0.798,0.349,1.57,,,,,,,,,,,,,,,,,,,,
478,메인기록,2019,삼성,114,467,411,122,5,57,46,37,41,10,0.315,0.297,0.361,0.387,0.748,0.342,1.51,,,,,,,,,,,,,,,,,,,,
478,메인기록,2021,삼성,118,364,317,89,4,38,27,34,46,5,0.313,0.281,0.355,0.356,0.711,0.333,0.63,,,,,,,,,,,,,,,,,,,,
478,메인기록,2017,삼성,123,404,356,94,9,51,47,29,45,11,0.279,0.264,0.331,0.388,0.719,0.316,0.07,,,,,,,,,,,,,,,,,,,,
478,메인기록,2014,삼성,76,143,123,32,3,17,21,13,20,2,0.290,0.260,0.359,0.423,0.782,0.355,0.38,,,,,,,,,,,,,,,,,,,,
478,메인기록,2020,삼성,97,283,254,63,3,26,34,22,31,7,0.269,0.248,0.312,0.311,0.623,0.289,-0.99,,,,,,,,,,,,,,,,,,,,
478,메인기록,2022,삼성,80,239,224,43,1,18,19,9,22,3,0.206,0.192,0.224,0.241,0.465,0.213,-1.87,,,,,,,,,,,,,,,,,,,,
478,메인기록,2012,삼성,10,18,18,2,0,1,3,0,3,0,0.133,0.111,0.111,0.167,0.278,0.122,-0.27,,,,,,,,,,,,,,,,,,,,
478,메인기록,2011,삼성,10,10,10,1,0,0,0,0,5,0,0.200,0.100,0.100,0.100,0.200,0.091,-0.20,,,,,,,,,,,,,,,,,,,,
478,메인기록,2013,삼성,7,3,3,0,0,0,0,0,2,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.09,,,,,,,,,,,,,,,,,,,,
478,메인기록,2023,삼성,6,4,4,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.12,,,,,,,,,,,,,,,,,,,,
478,기본기록,2024,삼성,117,311,281,85,9,43,34,22,50,4,,0.302,,,,,,67,8,1,0,3,1,5,5,2,,,,,,,,,,,
478,기본기록,2018,삼성,141,586,513,154,11,77,71,54,70,22,,0.300,,,,,,115,26,2,1,10,4,9,13,9,,,,,,,,,,,
478,기본기록,2019,삼성,114,467,411,122,5,57,46,37,41,10,,0.297,,,,,,96,20,1,1,8,6,11,18,8,,,,,,,,,,,
478,기본기록,2021,삼성,118,364,317,89,4,38,27,34,46,5,,0.281,,,,,,75,8,2,0,5,5,8,9,4,,,,,,,,,,,
478,기본기록,2017,삼성,123,404,356,94,9,51,47,29,45,11,,0.264,,,,,,70,13,2,0,8,3,11,11,2,,,,,,,,,,,
478,기본기록,2014,삼성,76,143,123,32,3,17,21,13,20,2,,0.260,,,,,,21,5,3,0,6,0,1,1,2,,,,,,,,,,,
478,기본기록,2020,삼성,97,283,254,63,3,26,34,22,31,7,,0.248,,,,,,53,7,0,0,3,3,4,7,5,,,,,,,,,,,
478,기본기록,2022,삼성,80,239,224,43,1,18,19,9,22,3,,0.192,,,,,,34,8,0,0,1,3,5,10,1,,,,,,,,,,,
478,기본기록,2012,삼성,10,18,18,2,0,1,3,0,3,0,,0.111,,,,,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,
478,기본기록,2011,삼성,10,10,10,1,0,0,0,0,5,0,,0.100,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
478,기본기록,2013,삼성,7,3,3,0,0,0,0,0,2,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
478,기본기록,2023,삼성,6,4,4,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
478,세부기록,2024,삼성,,311,,,,,,,,,0.341,0.302,,,0.792,0.351,0.95,,,,,,,,,,7.1,16.1,0.44,0.132,31.22,44.14,5.73,44.19,4.32,-0.23,2.14
478,세부기록,2018,삼성,,586,,,,,,,,,0.328,0.300,,,0.798,0.349,1.57,,,,,,,,,,9.2,12.0,0.77,0.123,46.64,83.58,5.79,85.20,4.96,-1.35,2.88
478,세부기록,2019,삼성,,467,,,,,,,,,0.315,0.297,,,0.748,0.342,1.51,,,,,,,,,,7.9,8.8,0.90,0.090,82.20,54.99,4.55,60.17,3.30,-1.80,5.21
478,세부기록,2021,삼성,,364,,,,,,,,,0.313,0.281,,,0.711,0.333,0.63,,,,,,,,,,9.3,12.6,0.74,0.075,79.25,41.29,4.48,43.09,3.79,-0.89,-1.68
478,세부기록,2017,삼성,,404,,,,,,,,,0.279,0.264,,,0.719,0.316,0.07,,,,,,,,,,7.2,11.1,0.64,0.124,39.56,46.57,4.40,43.90,5.08,1.47,-10.66
478,세부기록,2014,삼성,,143,,,,,,,,,0.290,0.260,,,0.782,0.355,0.38,,,,,,,,,,9.1,14.0,0.65,0.163,41.00,19.64,5.58,20.02,7.37,-0.52,-0.18
478,세부기록,2020,삼성,,283,,,,,,,,,0.269,0.248,,,0.623,0.289,-0.99,,,,,,,,,,7.8,11.0,0.71,0.063,84.67,24.65,3.22,23.16,3.51,-1.32,-13.99
478,세부기록,2022,삼성,,239,,,,,,,,,0.206,0.192,,,0.465,0.213,-1.87,,,,,,,,,,3.8,9.2,0.41,0.049,224.00,10.82,1.48,3.90,2.85,0.09,-23.95
478,세부기록,2012,삼성,,18,,,,,,,,,0.133,0.111,,,0.278,0.122,-0.27,,,,,,,,,,0.0,16.7,0.00,0.056,-,0.33,0.56,-1.00,4.31,0.00,-2.95
478,세부기록,2011,삼성,,10,,,,,,,,,0.200,0.100,,,0.200,0.091,-0.20,,,,,,,,,,0.0,50.0,0.00,0.000,-,0.10,0.30,-0.91,1.81,0.00,-2.07
478,세부기록,2013,삼성,,3,,,,,,,,,0.000,0.000,,,0.000,0.000,-0.09,,,,,,,,,,0.0,66.7,0.00,0.000,-,0.00,0.00,-0.52,-,0.00,-0.88
